"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
29,"Yes","Travel_Rarely",224,"Research & Development",1,4,"Technical Degree",1,"Male",100,2,1,"Research Scientist",1,"Single",2362,7568,6,"No",13,3,3,0,11,2,1,9,7,0,7
29,"Yes","Travel_Rarely",224,"Research & Development",1,4,"Technical Degree",1,"Male",100,2,1,"Research Scientist",1,"Single",2362,7568,6,"No",13,3,3,0,11,2,1,9,7,0,7
29,"Yes","Travel_Rarely",224,"Research & Development",1,4,"Technical Degree",1,"Male",100,2,1,"Research Scientist",1,"Single",2362,7568,6,"No",13,3,3,0,11,2,1,9,7,0,7
29,"Yes","Travel_Rarely",224,"Research & Development",1,4,"Technical Degree",1,"Male",100,2,1,"Research Scientist",1,"Single",2362,7568,6,"No",13,3,3,0,11,2,1,9,7,0,7
40,"Yes","Travel_Rarely",676,"Research & Development",9,4,"Life Sciences",4,"Male",86,3,1,"Laboratory Technician",1,"Single",2018,21831,3,"No",14,3,2,0,15,3,1,5,4,1,0
40,"Yes","Travel_Rarely",676,"Research & Development",9,4,"Life Sciences",4,"Male",86,3,1,"Laboratory Technician",1,"Single",2018,21831,3,"No",14,3,2,0,15,3,1,5,4,1,0
40,"Yes","Travel_Rarely",676,"Research & Development",9,4,"Life Sciences",4,"Male",86,3,1,"Laboratory Technician",1,"Single",2018,21831,3,"No",14,3,2,0,15,3,1,5,4,1,0
40,"Yes","Travel_Rarely",676,"Research & Development",9,4,"Life Sciences",4,"Male",86,3,1,"Laboratory Technician",1,"Single",2018,21831,3,"No",14,3,2,0,15,3,1,5,4,1,0
40,"Yes","Travel_Rarely",676,"Research & Development",9,4,"Life Sciences",4,"Male",86,3,1,"Laboratory Technician",1,"Single",2018,21831,3,"No",14,3,2,0,15,3,1,5,4,1,0
35,"Yes","Travel_Rarely",104,"Research & Development",2,3,"Life Sciences",1,"Female",69,3,1,"Laboratory Technician",1,"Divorced",2074,26619,1,"Yes",12,3,4,1,1,2,3,1,0,0,0
35,"Yes","Travel_Rarely",104,"Research & Development",2,3,"Life Sciences",1,"Female",69,3,1,"Laboratory Technician",1,"Divorced",2074,26619,1,"Yes",12,3,4,1,1,2,3,1,0,0,0
35,"Yes","Travel_Rarely",104,"Research & Development",2,3,"Life Sciences",1,"Female",69,3,1,"Laboratory Technician",1,"Divorced",2074,26619,1,"Yes",12,3,4,1,1,2,3,1,0,0,0
35,"Yes","Travel_Rarely",104,"Research & Development",2,3,"Life Sciences",1,"Female",69,3,1,"Laboratory Technician",1,"Divorced",2074,26619,1,"Yes",12,3,4,1,1,2,3,1,0,0,0
35,"Yes","Travel_Rarely",104,"Research & Development",2,3,"Life Sciences",1,"Female",69,3,1,"Laboratory Technician",1,"Divorced",2074,26619,1,"Yes",12,3,4,1,1,2,3,1,0,0,0
38,"Yes","Travel_Rarely",903,"Research & Development",2,3,"Medical",3,"Male",81,3,2,"Manufacturing Director",2,"Married",4855,7653,4,"No",11,3,1,2,7,2,3,5,2,1,4
38,"Yes","Travel_Rarely",903,"Research & Development",2,3,"Medical",3,"Male",81,3,2,"Manufacturing Director",2,"Married",4855,7653,4,"No",11,3,1,2,7,2,3,5,2,1,4
38,"Yes","Travel_Rarely",903,"Research & Development",2,3,"Medical",3,"Male",81,3,2,"Manufacturing Director",2,"Married",4855,7653,4,"No",11,3,1,2,7,2,3,5,2,1,4
38,"Yes","Travel_Rarely",903,"Research & Development",2,3,"Medical",3,"Male",81,3,2,"Manufacturing Director",2,"Married",4855,7653,4,"No",11,3,1,2,7,2,3,5,2,1,4
38,"Yes","Travel_Rarely",903,"Research & Development",2,3,"Medical",3,"Male",81,3,2,"Manufacturing Director",2,"Married",4855,7653,4,"No",11,3,1,2,7,2,3,5,2,1,4
18,"Yes","Travel_Frequently",544,"Sales",3,2,"Medical",2,"Female",70,3,1,"Sales Representative",4,"Single",1569,18420,1,"Yes",12,3,3,0,0,2,4,0,0,0,0
18,"Yes","Travel_Frequently",544,"Sales",3,2,"Medical",2,"Female",70,3,1,"Sales Representative",4,"Single",1569,18420,1,"Yes",12,3,3,0,0,2,4,0,0,0,0
18,"Yes","Travel_Frequently",544,"Sales",3,2,"Medical",2,"Female",70,3,1,"Sales Representative",4,"Single",1569,18420,1,"Yes",12,3,3,0,0,2,4,0,0,0,0
18,"Yes","Travel_Frequently",544,"Sales",3,2,"Medical",2,"Female",70,3,1,"Sales Representative",4,"Single",1569,18420,1,"Yes",12,3,3,0,0,2,4,0,0,0,0
18,"Yes","Travel_Frequently",544,"Sales",3,2,"Medical",2,"Female",70,3,1,"Sales Representative",4,"Single",1569,18420,1,"Yes",12,3,3,0,0,2,4,0,0,0,0
35,"Yes","Travel_Rarely",763,"Sales",15,2,"Medical",1,"Male",59,1,2,"Sales Executive",4,"Divorced",5440,22098,6,"Yes",14,3,4,2,7,2,2,2,2,2,2
35,"Yes","Travel_Rarely",763,"Sales",15,2,"Medical",1,"Male",59,1,2,"Sales Executive",4,"Divorced",5440,22098,6,"Yes",14,3,4,2,7,2,2,2,2,2,2
35,"Yes","Travel_Rarely",763,"Sales",15,2,"Medical",1,"Male",59,1,2,"Sales Executive",4,"Divorced",5440,22098,6,"Yes",14,3,4,2,7,2,2,2,2,2,2
35,"Yes","Travel_Rarely",763,"Sales",15,2,"Medical",1,"Male",59,1,2,"Sales Executive",4,"Divorced",5440,22098,6,"Yes",14,3,4,2,7,2,2,2,2,2,2
35,"Yes","Travel_Rarely",763,"Sales",15,2,"Medical",1,"Male",59,1,2,"Sales Executive",4,"Divorced",5440,22098,6,"Yes",14,3,4,2,7,2,2,2,2,2,2
40,"Yes","Travel_Rarely",1329,"Research & Development",7,3,"Life Sciences",1,"Male",73,3,1,"Laboratory Technician",1,"Single",2166,3339,3,"Yes",14,3,2,0,10,3,1,4,2,0,3
40,"Yes","Travel_Rarely",1329,"Research & Development",7,3,"Life Sciences",1,"Male",73,3,1,"Laboratory Technician",1,"Single",2166,3339,3,"Yes",14,3,2,0,10,3,1,4,2,0,3
40,"Yes","Travel_Rarely",1329,"Research & Development",7,3,"Life Sciences",1,"Male",73,3,1,"Laboratory Technician",1,"Single",2166,3339,3,"Yes",14,3,2,0,10,3,1,4,2,0,3
40,"Yes","Travel_Rarely",1329,"Research & Development",7,3,"Life Sciences",1,"Male",73,3,1,"Laboratory Technician",1,"Single",2166,3339,3,"Yes",14,3,2,0,10,3,1,4,2,0,3
40,"Yes","Travel_Rarely",1329,"Research & Development",7,3,"Life Sciences",1,"Male",73,3,1,"Laboratory Technician",1,"Single",2166,3339,3,"Yes",14,3,2,0,10,3,1,4,2,0,3
23,"Yes","Travel_Rarely",1320,"Research & Development",8,1,"Medical",4,"Male",93,2,1,"Laboratory Technician",3,"Single",3989,20586,1,"Yes",11,3,1,0,5,2,3,5,4,1,2
23,"Yes","Travel_Rarely",1320,"Research & Development",8,1,"Medical",4,"Male",93,2,1,"Laboratory Technician",3,"Single",3989,20586,1,"Yes",11,3,1,0,5,2,3,5,4,1,2
23,"Yes","Travel_Rarely",1320,"Research & Development",8,1,"Medical",4,"Male",93,2,1,"Laboratory Technician",3,"Single",3989,20586,1,"Yes",11,3,1,0,5,2,3,5,4,1,2
23,"Yes","Travel_Rarely",1320,"Research & Development",8,1,"Medical",4,"Male",93,2,1,"Laboratory Technician",3,"Single",3989,20586,1,"Yes",11,3,1,0,5,2,3,5,4,1,2
23,"Yes","Travel_Rarely",1320,"Research & Development",8,1,"Medical",4,"Male",93,2,1,"Laboratory Technician",3,"Single",3989,20586,1,"Yes",11,3,1,0,5,2,3,5,4,1,2
32,"Yes","Travel_Rarely",1259,"Research & Development",2,4,"Life Sciences",4,"Male",95,3,1,"Laboratory Technician",2,"Single",1393,24852,1,"No",12,3,1,0,1,2,3,1,0,0,0
32,"Yes","Travel_Rarely",1259,"Research & Development",2,4,"Life Sciences",4,"Male",95,3,1,"Laboratory Technician",2,"Single",1393,24852,1,"No",12,3,1,0,1,2,3,1,0,0,0
32,"Yes","Travel_Rarely",1259,"Research & Development",2,4,"Life Sciences",4,"Male",95,3,1,"Laboratory Technician",2,"Single",1393,24852,1,"No",12,3,1,0,1,2,3,1,0,0,0
32,"Yes","Travel_Rarely",1259,"Research & Development",2,4,"Life Sciences",4,"Male",95,3,1,"Laboratory Technician",2,"Single",1393,24852,1,"No",12,3,1,0,1,2,3,1,0,0,0
32,"Yes","Travel_Rarely",1259,"Research & Development",2,4,"Life Sciences",4,"Male",95,3,1,"Laboratory Technician",2,"Single",1393,24852,1,"No",12,3,1,0,1,2,3,1,0,0,0
24,"Yes","Travel_Rarely",240,"Human Resources",22,1,"Human Resources",4,"Male",58,1,1,"Human Resources",3,"Married",1555,11585,1,"No",11,3,3,1,1,2,3,1,0,0,0
24,"Yes","Travel_Rarely",240,"Human Resources",22,1,"Human Resources",4,"Male",58,1,1,"Human Resources",3,"Married",1555,11585,1,"No",11,3,3,1,1,2,3,1,0,0,0
24,"Yes","Travel_Rarely",240,"Human Resources",22,1,"Human Resources",4,"Male",58,1,1,"Human Resources",3,"Married",1555,11585,1,"No",11,3,3,1,1,2,3,1,0,0,0
24,"Yes","Travel_Rarely",240,"Human Resources",22,1,"Human Resources",4,"Male",58,1,1,"Human Resources",3,"Married",1555,11585,1,"No",11,3,3,1,1,2,3,1,0,0,0
24,"Yes","Travel_Rarely",240,"Human Resources",22,1,"Human Resources",4,"Male",58,1,1,"Human Resources",3,"Married",1555,11585,1,"No",11,3,3,1,1,2,3,1,0,0,0
32,"Yes","Travel_Rarely",964,"Sales",1,2,"Life Sciences",1,"Male",34,1,2,"Sales Executive",2,"Single",6735,12147,6,"No",15,3,2,0,10,2,3,0,0,0,0
32,"Yes","Travel_Rarely",964,"Sales",1,2,"Life Sciences",1,"Male",34,1,2,"Sales Executive",2,"Single",6735,12147,6,"No",15,3,2,0,10,2,3,0,0,0,0
32,"Yes","Travel_Rarely",964,"Sales",1,2,"Life Sciences",1,"Male",34,1,2,"Sales Executive",2,"Single",6735,12147,6,"No",15,3,2,0,10,2,3,0,0,0,0
32,"Yes","Travel_Rarely",964,"Sales",1,2,"Life Sciences",1,"Male",34,1,2,"Sales Executive",2,"Single",6735,12147,6,"No",15,3,2,0,10,2,3,0,0,0,0
32,"Yes","Travel_Rarely",964,"Sales",1,2,"Life Sciences",1,"Male",34,1,2,"Sales Executive",2,"Single",6735,12147,6,"No",15,3,2,0,10,2,3,0,0,0,0
29,"Yes","Travel_Rarely",428,"Sales",9,3,"Marketing",2,"Female",52,1,1,"Sales Representative",2,"Single",2760,14630,1,"No",13,3,3,0,2,3,3,2,2,2,2
29,"Yes","Travel_Rarely",428,"Sales",9,3,"Marketing",2,"Female",52,1,1,"Sales Representative",2,"Single",2760,14630,1,"No",13,3,3,0,2,3,3,2,2,2,2
29,"Yes","Travel_Rarely",428,"Sales",9,3,"Marketing",2,"Female",52,1,1,"Sales Representative",2,"Single",2760,14630,1,"No",13,3,3,0,2,3,3,2,2,2,2
29,"Yes","Travel_Rarely",428,"Sales",9,3,"Marketing",2,"Female",52,1,1,"Sales Representative",2,"Single",2760,14630,1,"No",13,3,3,0,2,3,3,2,2,2,2
29,"Yes","Travel_Rarely",428,"Sales",9,3,"Marketing",2,"Female",52,1,1,"Sales Representative",2,"Single",2760,14630,1,"No",13,3,3,0,2,3,3,2,2,2,2
21,"Yes","Travel_Rarely",337,"Sales",7,1,"Marketing",2,"Male",31,3,1,"Sales Representative",2,"Single",2679,4567,1,"No",13,3,2,0,1,3,3,1,0,1,0
21,"Yes","Travel_Rarely",337,"Sales",7,1,"Marketing",2,"Male",31,3,1,"Sales Representative",2,"Single",2679,4567,1,"No",13,3,2,0,1,3,3,1,0,1,0
21,"Yes","Travel_Rarely",337,"Sales",7,1,"Marketing",2,"Male",31,3,1,"Sales Representative",2,"Single",2679,4567,1,"No",13,3,2,0,1,3,3,1,0,1,0
21,"Yes","Travel_Rarely",337,"Sales",7,1,"Marketing",2,"Male",31,3,1,"Sales Representative",2,"Single",2679,4567,1,"No",13,3,2,0,1,3,3,1,0,1,0
21,"Yes","Travel_Rarely",337,"Sales",7,1,"Marketing",2,"Male",31,3,1,"Sales Representative",2,"Single",2679,4567,1,"No",13,3,2,0,1,3,3,1,0,1,0
34,"Yes","Travel_Frequently",234,"Research & Development",9,4,"Life Sciences",4,"Male",93,3,2,"Laboratory Technician",1,"Married",5346,6208,4,"No",17,3,3,1,11,3,2,7,1,0,7
34,"Yes","Travel_Frequently",234,"Research & Development",9,4,"Life Sciences",4,"Male",93,3,2,"Laboratory Technician",1,"Married",5346,6208,4,"No",17,3,3,1,11,3,2,7,1,0,7
34,"Yes","Travel_Frequently",234,"Research & Development",9,4,"Life Sciences",4,"Male",93,3,2,"Laboratory Technician",1,"Married",5346,6208,4,"No",17,3,3,1,11,3,2,7,1,0,7
34,"Yes","Travel_Frequently",234,"Research & Development",9,4,"Life Sciences",4,"Male",93,3,2,"Laboratory Technician",1,"Married",5346,6208,4,"No",17,3,3,1,11,3,2,7,1,0,7
34,"Yes","Travel_Frequently",234,"Research & Development",9,4,"Life Sciences",4,"Male",93,3,2,"Laboratory Technician",1,"Married",5346,6208,4,"No",17,3,3,1,11,3,2,7,1,0,7
37,"Yes","Travel_Rarely",370,"Research & Development",10,4,"Medical",4,"Male",58,3,2,"Manufacturing Director",1,"Single",4213,4992,1,"No",15,3,2,0,10,4,1,10,3,0,8
37,"Yes","Travel_Rarely",370,"Research & Development",10,4,"Medical",4,"Male",58,3,2,"Manufacturing Director",1,"Single",4213,4992,1,"No",15,3,2,0,10,4,1,10,3,0,8
37,"Yes","Travel_Rarely",370,"Research & Development",10,4,"Medical",4,"Male",58,3,2,"Manufacturing Director",1,"Single",4213,4992,1,"No",15,3,2,0,10,4,1,10,3,0,8
37,"Yes","Travel_Rarely",370,"Research & Development",10,4,"Medical",4,"Male",58,3,2,"Manufacturing Director",1,"Single",4213,4992,1,"No",15,3,2,0,10,4,1,10,3,0,8
37,"Yes","Travel_Rarely",370,"Research & Development",10,4,"Medical",4,"Male",58,3,2,"Manufacturing Director",1,"Single",4213,4992,1,"No",15,3,2,0,10,4,1,10,3,0,8
26,"Yes","Travel_Rarely",920,"Human Resources",20,2,"Medical",4,"Female",69,3,1,"Human Resources",2,"Married",2148,6889,0,"Yes",11,3,3,0,6,3,3,5,1,1,4
26,"Yes","Travel_Rarely",920,"Human Resources",20,2,"Medical",4,"Female",69,3,1,"Human Resources",2,"Married",2148,6889,0,"Yes",11,3,3,0,6,3,3,5,1,1,4
26,"Yes","Travel_Rarely",920,"Human Resources",20,2,"Medical",4,"Female",69,3,1,"Human Resources",2,"Married",2148,6889,0,"Yes",11,3,3,0,6,3,3,5,1,1,4
26,"Yes","Travel_Rarely",920,"Human Resources",20,2,"Medical",4,"Female",69,3,1,"Human Resources",2,"Married",2148,6889,0,"Yes",11,3,3,0,6,3,3,5,1,1,4
26,"Yes","Travel_Rarely",920,"Human Resources",20,2,"Medical",4,"Female",69,3,1,"Human Resources",2,"Married",2148,6889,0,"Yes",11,3,3,0,6,3,3,5,1,1,4
31,"Yes","Travel_Rarely",359,"Human Resources",18,5,"Human Resources",4,"Male",89,4,1,"Human Resources",1,"Married",2956,21495,0,"No",17,3,3,0,2,4,3,1,0,0,0
31,"Yes","Travel_Rarely",359,"Human Resources",18,5,"Human Resources",4,"Male",89,4,1,"Human Resources",1,"Married",2956,21495,0,"No",17,3,3,0,2,4,3,1,0,0,0
31,"Yes","Travel_Rarely",359,"Human Resources",18,5,"Human Resources",4,"Male",89,4,1,"Human Resources",1,"Married",2956,21495,0,"No",17,3,3,0,2,4,3,1,0,0,0
31,"Yes","Travel_Rarely",359,"Human Resources",18,5,"Human Resources",4,"Male",89,4,1,"Human Resources",1,"Married",2956,21495,0,"No",17,3,3,0,2,4,3,1,0,0,0
31,"Yes","Travel_Rarely",359,"Human Resources",18,5,"Human Resources",4,"Male",89,4,1,"Human Resources",1,"Married",2956,21495,0,"No",17,3,3,0,2,4,3,1,0,0,0
32,"Yes","Travel_Rarely",414,"Sales",2,4,"Marketing",3,"Male",82,2,2,"Sales Executive",2,"Single",9907,26186,7,"Yes",12,3,3,0,7,3,2,2,2,2,2
32,"Yes","Travel_Rarely",414,"Sales",2,4,"Marketing",3,"Male",82,2,2,"Sales Executive",2,"Single",9907,26186,7,"Yes",12,3,3,0,7,3,2,2,2,2,2
32,"Yes","Travel_Rarely",414,"Sales",2,4,"Marketing",3,"Male",82,2,2,"Sales Executive",2,"Single",9907,26186,7,"Yes",12,3,3,0,7,3,2,2,2,2,2
32,"Yes","Travel_Rarely",414,"Sales",2,4,"Marketing",3,"Male",82,2,2,"Sales Executive",2,"Single",9907,26186,7,"Yes",12,3,3,0,7,3,2,2,2,2,2
32,"Yes","Travel_Rarely",414,"Sales",2,4,"Marketing",3,"Male",82,2,2,"Sales Executive",2,"Single",9907,26186,7,"Yes",12,3,3,0,7,3,2,2,2,2,2
30,"Yes","Travel_Rarely",945,"Sales",9,3,"Medical",2,"Male",89,3,1,"Sales Representative",4,"Single",1081,16019,1,"No",13,3,3,0,1,3,2,1,0,0,0
30,"Yes","Travel_Rarely",945,"Sales",9,3,"Medical",2,"Male",89,3,1,"Sales Representative",4,"Single",1081,16019,1,"No",13,3,3,0,1,3,2,1,0,0,0
30,"Yes","Travel_Rarely",945,"Sales",9,3,"Medical",2,"Male",89,3,1,"Sales Representative",4,"Single",1081,16019,1,"No",13,3,3,0,1,3,2,1,0,0,0
30,"Yes","Travel_Rarely",945,"Sales",9,3,"Medical",2,"Male",89,3,1,"Sales Representative",4,"Single",1081,16019,1,"No",13,3,3,0,1,3,2,1,0,0,0
30,"Yes","Travel_Rarely",945,"Sales",9,3,"Medical",2,"Male",89,3,1,"Sales Representative",4,"Single",1081,16019,1,"No",13,3,3,0,1,3,2,1,0,0,0
56,"Yes","Travel_Rarely",1162,"Research & Development",24,2,"Life Sciences",1,"Male",97,3,1,"Laboratory Technician",4,"Single",2587,10261,1,"No",16,3,4,0,5,3,3,4,2,1,0
56,"Yes","Travel_Rarely",1162,"Research & Development",24,2,"Life Sciences",1,"Male",97,3,1,"Laboratory Technician",4,"Single",2587,10261,1,"No",16,3,4,0,5,3,3,4,2,1,0
56,"Yes","Travel_Rarely",1162,"Research & Development",24,2,"Life Sciences",1,"Male",97,3,1,"Laboratory Technician",4,"Single",2587,10261,1,"No",16,3,4,0,5,3,3,4,2,1,0
56,"Yes","Travel_Rarely",1162,"Research & Development",24,2,"Life Sciences",1,"Male",97,3,1,"Laboratory Technician",4,"Single",2587,10261,1,"No",16,3,4,0,5,3,3,4,2,1,0
56,"Yes","Travel_Rarely",1162,"Research & Development",24,2,"Life Sciences",1,"Male",97,3,1,"Laboratory Technician",4,"Single",2587,10261,1,"No",16,3,4,0,5,3,3,4,2,1,0
29,"Yes","Travel_Frequently",746,"Sales",24,3,"Technical Degree",3,"Male",45,4,1,"Sales Representative",1,"Single",1091,10642,1,"No",17,3,4,0,1,3,3,1,0,0,0
29,"Yes","Travel_Frequently",746,"Sales",24,3,"Technical Degree",3,"Male",45,4,1,"Sales Representative",1,"Single",1091,10642,1,"No",17,3,4,0,1,3,3,1,0,0,0
29,"Yes","Travel_Frequently",746,"Sales",24,3,"Technical Degree",3,"Male",45,4,1,"Sales Representative",1,"Single",1091,10642,1,"No",17,3,4,0,1,3,3,1,0,0,0
29,"Yes","Travel_Frequently",746,"Sales",24,3,"Technical Degree",3,"Male",45,4,1,"Sales Representative",1,"Single",1091,10642,1,"No",17,3,4,0,1,3,3,1,0,0,0
29,"Yes","Travel_Frequently",746,"Sales",24,3,"Technical Degree",3,"Male",45,4,1,"Sales Representative",1,"Single",1091,10642,1,"No",17,3,4,0,1,3,3,1,0,0,0
32,"Yes","Travel_Frequently",238,"Research & Development",5,2,"Life Sciences",1,"Female",47,4,1,"Research Scientist",3,"Single",2432,15318,3,"Yes",14,3,1,0,8,2,3,4,1,0,3
32,"Yes","Travel_Frequently",238,"Research & Development",5,2,"Life Sciences",1,"Female",47,4,1,"Research Scientist",3,"Single",2432,15318,3,"Yes",14,3,1,0,8,2,3,4,1,0,3
32,"Yes","Travel_Frequently",238,"Research & Development",5,2,"Life Sciences",1,"Female",47,4,1,"Research Scientist",3,"Single",2432,15318,3,"Yes",14,3,1,0,8,2,3,4,1,0,3
32,"Yes","Travel_Frequently",238,"Research & Development",5,2,"Life Sciences",1,"Female",47,4,1,"Research Scientist",3,"Single",2432,15318,3,"Yes",14,3,1,0,8,2,3,4,1,0,3
32,"Yes","Travel_Frequently",238,"Research & Development",5,2,"Life Sciences",1,"Female",47,4,1,"Research Scientist",3,"Single",2432,15318,3,"Yes",14,3,1,0,8,2,3,4,1,0,3
27,"Yes","Travel_Frequently",1337,"Human Resources",22,3,"Human Resources",1,"Female",58,2,1,"Human Resources",2,"Married",2863,19555,1,"No",12,3,1,0,1,2,3,1,0,0,0
27,"Yes","Travel_Frequently",1337,"Human Resources",22,3,"Human Resources",1,"Female",58,2,1,"Human Resources",2,"Married",2863,19555,1,"No",12,3,1,0,1,2,3,1,0,0,0
27,"Yes","Travel_Frequently",1337,"Human Resources",22,3,"Human Resources",1,"Female",58,2,1,"Human Resources",2,"Married",2863,19555,1,"No",12,3,1,0,1,2,3,1,0,0,0
27,"Yes","Travel_Frequently",1337,"Human Resources",22,3,"Human Resources",1,"Female",58,2,1,"Human Resources",2,"Married",2863,19555,1,"No",12,3,1,0,1,2,3,1,0,0,0
27,"Yes","Travel_Frequently",1337,"Human Resources",22,3,"Human Resources",1,"Female",58,2,1,"Human Resources",2,"Married",2863,19555,1,"No",12,3,1,0,1,2,3,1,0,0,0
28,"Yes","Travel_Rarely",1404,"Research & Development",17,3,"Technical Degree",3,"Male",32,2,1,"Laboratory Technician",4,"Divorced",2367,18779,5,"No",12,3,1,1,6,2,2,4,1,0,3
28,"Yes","Travel_Rarely",1404,"Research & Development",17,3,"Technical Degree",3,"Male",32,2,1,"Laboratory Technician",4,"Divorced",2367,18779,5,"No",12,3,1,1,6,2,2,4,1,0,3
28,"Yes","Travel_Rarely",1404,"Research & Development",17,3,"Technical Degree",3,"Male",32,2,1,"Laboratory Technician",4,"Divorced",2367,18779,5,"No",12,3,1,1,6,2,2,4,1,0,3
28,"Yes","Travel_Rarely",1404,"Research & Development",17,3,"Technical Degree",3,"Male",32,2,1,"Laboratory Technician",4,"Divorced",2367,18779,5,"No",12,3,1,1,6,2,2,4,1,0,3
28,"Yes","Travel_Rarely",1404,"Research & Development",17,3,"Technical Degree",3,"Male",32,2,1,"Laboratory Technician",4,"Divorced",2367,18779,5,"No",12,3,1,1,6,2,2,4,1,0,3
31,"Yes","Travel_Frequently",754,"Sales",26,4,"Marketing",1,"Male",63,3,2,"Sales Executive",4,"Married",5617,21075,1,"Yes",11,3,3,0,10,4,3,10,7,0,8
31,"Yes","Travel_Frequently",754,"Sales",26,4,"Marketing",1,"Male",63,3,2,"Sales Executive",4,"Married",5617,21075,1,"Yes",11,3,3,0,10,4,3,10,7,0,8
31,"Yes","Travel_Frequently",754,"Sales",26,4,"Marketing",1,"Male",63,3,2,"Sales Executive",4,"Married",5617,21075,1,"Yes",11,3,3,0,10,4,3,10,7,0,8
31,"Yes","Travel_Frequently",754,"Sales",26,4,"Marketing",1,"Male",63,3,2,"Sales Executive",4,"Married",5617,21075,1,"Yes",11,3,3,0,10,4,3,10,7,0,8
31,"Yes","Travel_Frequently",754,"Sales",26,4,"Marketing",1,"Male",63,3,2,"Sales Executive",4,"Married",5617,21075,1,"Yes",11,3,3,0,10,4,3,10,7,0,8
53,"Yes","Travel_Rarely",1168,"Sales",24,4,"Life Sciences",1,"Male",66,3,3,"Sales Executive",1,"Single",10448,5843,6,"Yes",13,3,2,0,15,2,2,2,2,2,2
53,"Yes","Travel_Rarely",1168,"Sales",24,4,"Life Sciences",1,"Male",66,3,3,"Sales Executive",1,"Single",10448,5843,6,"Yes",13,3,2,0,15,2,2,2,2,2,2
53,"Yes","Travel_Rarely",1168,"Sales",24,4,"Life Sciences",1,"Male",66,3,3,"Sales Executive",1,"Single",10448,5843,6,"Yes",13,3,2,0,15,2,2,2,2,2,2
53,"Yes","Travel_Rarely",1168,"Sales",24,4,"Life Sciences",1,"Male",66,3,3,"Sales Executive",1,"Single",10448,5843,6,"Yes",13,3,2,0,15,2,2,2,2,2,2
53,"Yes","Travel_Rarely",1168,"Sales",24,4,"Life Sciences",1,"Male",66,3,3,"Sales Executive",1,"Single",10448,5843,6,"Yes",13,3,2,0,15,2,2,2,2,2,2
23,"Yes","Travel_Frequently",638,"Sales",9,3,"Marketing",4,"Male",33,3,1,"Sales Representative",1,"Married",1790,26956,1,"No",19,3,1,1,1,3,2,1,0,1,0
23,"Yes","Travel_Frequently",638,"Sales",9,3,"Marketing",4,"Male",33,3,1,"Sales Representative",1,"Married",1790,26956,1,"No",19,3,1,1,1,3,2,1,0,1,0
23,"Yes","Travel_Frequently",638,"Sales",9,3,"Marketing",4,"Male",33,3,1,"Sales Representative",1,"Married",1790,26956,1,"No",19,3,1,1,1,3,2,1,0,1,0
23,"Yes","Travel_Frequently",638,"Sales",9,3,"Marketing",4,"Male",33,3,1,"Sales Representative",1,"Married",1790,26956,1,"No",19,3,1,1,1,3,2,1,0,1,0
23,"Yes","Travel_Frequently",638,"Sales",9,3,"Marketing",4,"Male",33,3,1,"Sales Representative",1,"Married",1790,26956,1,"No",19,3,1,1,1,3,2,1,0,1,0
50,"Yes","Travel_Frequently",878,"Sales",1,4,"Life Sciences",2,"Male",94,3,2,"Sales Executive",3,"Divorced",6728,14255,7,"No",12,3,4,2,12,3,3,6,3,0,1
50,"Yes","Travel_Frequently",878,"Sales",1,4,"Life Sciences",2,"Male",94,3,2,"Sales Executive",3,"Divorced",6728,14255,7,"No",12,3,4,2,12,3,3,6,3,0,1
50,"Yes","Travel_Frequently",878,"Sales",1,4,"Life Sciences",2,"Male",94,3,2,"Sales Executive",3,"Divorced",6728,14255,7,"No",12,3,4,2,12,3,3,6,3,0,1
50,"Yes","Travel_Frequently",878,"Sales",1,4,"Life Sciences",2,"Male",94,3,2,"Sales Executive",3,"Divorced",6728,14255,7,"No",12,3,4,2,12,3,3,6,3,0,1
50,"Yes","Travel_Frequently",878,"Sales",1,4,"Life Sciences",2,"Male",94,3,2,"Sales Executive",3,"Divorced",6728,14255,7,"No",12,3,4,2,12,3,3,6,3,0,1
50,"Yes","Travel_Rarely",410,"Sales",28,3,"Marketing",4,"Male",39,2,3,"Sales Executive",1,"Divorced",10854,16586,4,"Yes",13,3,2,1,20,3,3,3,2,2,0
50,"Yes","Travel_Rarely",410,"Sales",28,3,"Marketing",4,"Male",39,2,3,"Sales Executive",1,"Divorced",10854,16586,4,"Yes",13,3,2,1,20,3,3,3,2,2,0
